Rank,Name,Elevation,Prominence,Latitude,Longitude,State
82,COUCHSACHRAGA PK,3792,266,44.09527778,-74.16055556,NY
83,WITTENBERG MTN,3790,240,42.00805556,-74.3475,NY
84,SAWTOOTH MTNS (W PK) (SAWTOOTH 2),3789,492,44.1934,-74.1399,NY
85,BUELL MTN,3789,433,43.71638889,-74.4075,NY
86,BOREAS MTN,3776,1135,44.00305556,-73.88111111,NY
87,WAKELY MTN,3766,1631,43.73694444,-74.51527778,NY
88,BLUE MTN,3750,1939,43.87222222,-74.40138889,NY
89,DONALDSON MTN (W PK),3734,210,44.15611111,-74.22916667,NY
90,PANTHER MTN,3730,980,42.05833333,-74.39666667,NY
91,LEWEY MTN,3730,827,43.66444444,-74.4425,NY
92,BALSAM LAKE MTN,3730,480,42.04555556,-74.595,NY
93,WALLFACE MTN,3727,594,44.13805556,-74.03722222,NY
94,HENDERSON MTN,3723,820,44.09777778,-74.09805556,NY
95,LONE MTN,3721,291,41.96916667,-74.38972222,NY
96,PANTHER MTN (S PK),3714,230,43.72527778,-74.39333333,NY
97,BIG INDIAN MTN,3710,520,42.035,-74.49722222,NY
98,HOFFMAN MTN,3704,1962,43.91138889,-73.81888889,NY
99,SAWTOOTH MTNS (SSE PK) (SAWTOOTH 3),3694,627,44.1717,-74.1078,NY
100,FRIDAY MTN,3694,204,41.98777778,-74.3625,NY
101,RUSK MTN,3690,760,42.20055556,-74.27777778,NY
102,CHENEY COBBLE,3684,584,44.04444444,-73.96527778,NY
103,HURRICANE MTN,3678,1988,44.235,-73.71083333,NY
104,KAATERSKILL HIGH PK,3655,1705,42.16222222,-74.08055556,NY
105,SNOWY MTN (W PK),3652,207,43.69138889,-74.405,NY
106,TWIN MTN,3650,840,42.12555556,-74.12972222,NY
107,LITTLE MOOSE MTN,3631,1220,43.67027778,-74.56972222,NY
108,FIR MTN,3630,440,42.0275,-74.46944444,NY
109,CALAMITY MTN,3625,866,44.10305556,-74.00305556,NY
110,BALSAM CAP,3623,253,41.97694444,-74.35777778,NY
111,SUNRISE MTN,3618,354,44.02472222,-73.79083333,NY
112,STEWART MTN,3615,581,44.32611111,-73.85666667,NY
113,SADDLEBACK MTN,3615,1270,44.295,-73.66833333,NY
114,PILLSBURY MTN,3612,1083,43.58138889,-74.51166667,NY
115,NORTH DOME,3610,1160,42.17361111,-74.34944444,NY
116,EAGLE MTN,3610,500,42.06166667,-74.51,NY
117,BEARPEN MTN,3610,1700,42.265,-74.47416667,NY
118,BALSAM MTN,3610,253,42.09055556,-74.48833333,NY
119,DUN BROOK MTN,3605,1509,43.89777778,-74.32305556,NY
120,SLIDE MTN,3592,558,44.27638889,-73.88694444,NY
121,JAY MTNS,3592,426,44.31083333,-73.66666667,NY
122,INDIAN HEAD MTN,3573,463,42.11638889,-74.115,NY
123,GORE MTN,3573,1870,43.67333333,-74.04888889,NY
124,NOONMARK MTN,3556,784,44.12861111,-73.77277778,NY
125,MT SHERRILL,3550,540,42.17555556,-74.37333333,NY
126,BOREAS MTN (N PK),3547,211,44.021,-73.8803,NY
127,FISHING BROOK MTN,3546,505,43.93416667,-74.29527778,NY
128,HALCOTT MTN,3530,720,42.18027778,-74.43833333,NY
129,VLY MTN,3529,659,42.24583333,-74.44861111,NY
130,WINDHAM HIGH PK,3524,754,42.31472222,-74.14361111,NY
131,MT ADAMS,3520,1043,44.08694444,-74.02611111,NY
132,ROCKY MTN,3508,218,41.97277778,-74.37333333,NY
133,LITTLE SANTANONI MTN,3503,469,44.07361111,-74.1675,NY
134,PITCHOFF MTN,3497,1152,44.23722222,-73.87777778,NY
135,FISHING BROOK RANGE,3494,394,43.9183,-74.3202,NY
136,BLUE RIDGE MTN,3494,378,43.9245,-73.8153,NY
137,MILL BROOK RIDGE (E PK),3490,380,42.0525,-74.63333333,NY
138,BLUE RIDGE (S PK),3488,269,43.61472222,-74.47805556,NY
139,SEWARD MTNS (NW PK),3481,210,44.16944444,-74.21611111,NY
140,BLUE RIDGE (E PK),3474,1083,43.7948,-74.4551,NY
141,WOODPECKER RIDGE,3470,320,42.04,-74.61777778,NY
142,DRY BROOK RIDGE,3470,860,42.11277778,-74.60472222,NY
143,MANBURY MTN,3467,210,43.66555556,-74.55361111,NY
144,SAWTOOTH MTNS (SW PK) (SAWTOOTH 5),3461,295,44.17638889,-74.13388889,NY
145,PINNACLE RIDGE (N PK),3461,220,44.06027778,-73.86,NY
146,WILMINGTON RANGE,3458,391,44.4323,-73.8434,NY
147,MORGAN MTN,3458,1113,44.41861111,-73.85944444,NY
148,CELLAR MTN,3454,433,43.71194444,-74.54277778,NY
149,PUFFER MTN,3451,1670,43.66138889,-74.2,NY
150,BLUE RIDGE (W PK),3451,370,43.92777778,-73.82972222,NY
151,ROUNDTOP MTN,3450,260,42.1685,-74.095,NY
152,ROUNDTOP,3450,360,42.29388889,-74.49083333,NY
153,WOLF POND MTN,3441,361,43.98916667,-73.87777778,NY
154,BULLHEAD MTN,3431,1158,43.68888889,-74.18638889,NY
155,STOPPEL POINT,3430,920,42.225,-74.06555556,NY
156,BELLE AYR MTN,3430,580,42.12861111,-74.51944444,NY
157,SLIDE MTN (N PK),3428,262,44.28277778,-73.88,NY
158,BLUE RIDGE (W PK),3428,446,43.787509,-74.504224,NY
159,HUNTERSFIELD MTN,3423,1493,42.35555556,-74.34638889,NY
160,UNNAMED (BROWN POND PK),3418,653,43.74333333,-74.41444444,NY
161,SEYMOUR MTN (E PK),3415,315,44.1559,-74.1553,NY
162,SAWTOOTH MTNS (NW PK) (SAWTOOTH 4),3415,446,44.2008,-74.1628,NY
163,BEARPEN MTN (S PK),3410,300,42.24638889,-74.49277778,NY
164,VANDERWHACKER MTN,3409,1686,43.89805556,-74.09638889,NY
165,HALCOTT MTN (N PK),3408,418,42.1975,-74.4175,NY
166,UNNAMED (SALMON PD E-M PK),3396,689,43.9336,-74.3696,NY
167,SAWTOOTH MTNS (SE PK) (SAWTOOTH 9),3396,220,44.1795,-74.1109,NY
168,SEWARD MTNS (WNW PK),3392,250,44.17361111,-74.22277778,NY
169,SPRUCE MTN,3390,280,42.0175,-74.45055556,NY
170,UNNAMED (SALMON PD E PK),3389,368,43.93277778,-74.33472222,NY
171,BLUE RIDGE (E PK),3389,230,43.63472222,-74.46777778,NY
172,SAWTOOTH MTNS (NE PK) (SAWTOOTH 8),3386,280,44.20333333,-74.09388889,NY
173,BEAVER KILL RANGE (SW PK),3377,687,41.99361111,-74.59166667,NY
174,BIG RANGE,3375,1220,43.58305556,-74.25444444,NY
175,VLY MTN (S PK),3370,260,42.22916667,-74.43861111,NY
176,CELLAR MTN,3369,348,43.64111111,-74.44583333,NY
177,LYON MTN (S PK),3365,375,44.675,-73.895,NY
178,MOOSE MTN (SE PK),3363,240,44.34777778,-73.98694444,NY
179,KEMPSHALL MTN,3363,1640,44.02444444,-74.33,NY
180,PHELPS MTN (N PK),3360,220,44.17861111,-73.92694444,NY
181,UNNAMED (AUSABLE NO. 4),3353,417,44.25722222,-73.67861111,NY
182,BULLHEAD MTN (N PK),3353,292,43.70166667,-74.18027778,NY
183,WILDCAT MTN (E PK),3350,280,41.98777778,-74.44083333,NY
184,PLATTEKILL MTN (N PK),3350,1780,42.28555556,-74.66388889,NY
185,MT PISGAH,3345,895,42.22083333,-74.73638889,NY
186,SLIP MTN,3330,296,44.305,-73.64472222,NY
187,LOON LAKE MTNS (M PK),3330,1600,44.55805556,-74.15194444,NY
188,AMPERSAND MTN,3330,1346,44.2347,-74.2027,NY
189,COUCHSACHRAGA PK (W PK),3314,220,44.09972222,-74.16972222,NY
190,DEBAR MTN,3310,1660,44.60333333,-74.22083333,NY
191,TRIPOD MTN,3300,430,44.19861111,-73.73638889,NY
192,WYMAN MTN,3297,263,44.05805556,-73.74527778,NY
193,PINNACLE RIDGE (S PK),3297,220,44.05138889,-73.87027778,NY
194,SOUTH POND MTN,3290,859,43.59055556,-74.22027778,NY
195,SHULTICE MTN,3290,660,42.31861111,-74.51611111,NY
196,ELEVENTH MTN,3290,1076,43.61444444,-74.0725,NY
197,UNNAMED (WINNISOOK LAKE PK),3270,220,42.01777778,-74.42,NY
198,PLATTEKILL MTN,3270,380,42.26638889,-74.64861111,NY
199,SQUAW MTN,3254,548,43.72666667,-74.34333333,NY
200,KITTY COBBLE,3251,801,43.62916667,-74.62277778,NY
201,HAMILTON MTN,3251,1509,43.41166667,-74.36694444,NY
202,MORESVILLE RANGE (N PK),3250,700,42.37444444,-74.565,NY
203,CRANE MTN,3250,1745,43.54472222,-73.96277778,NY
204,UNNAMED PK SALMON PD (W PK),3238,296,43.93416667,-74.40194444,NY
205,DUG MTN,3238,1378,43.5828,-74.346,NY
206,PAYNE MTN,3231,426,43.7225,-74.49527778,NY
207,MT ALTON,3231,623,44.37166667,-73.96722222,NY
208,UNNAMED (NARROW NOTCH PK),3230,740,42.33416667,-74.61666667,NY
209,RICHMOND MTN,3230,580,42.36722222,-74.27944444,NY
210,ONTEORA MTN,3230,840,42.22222222,-74.16833333,NY
211,PEAKED MTN,3225,519,44.26555556,-73.7,NY
212,MCINTYRE MTNS (N PK),3225,217,44.16583333,-73.97694444,NY
213,MONGAUP MTN (NE PK),3224,394,41.99,-74.62888889,NY
214,UTSAYANTHA MTN,3214,544,42.39888889,-74.59,NY
215,UNNAMED (SENTINEL BM),3211,374,44.26333333,-73.89,NY
216,UNNAMED (HIGH FALLS PK),3211,281,41.99194444,-74.54555556,NY
217,VAN WYCK MTN,3206,356,41.95222222,-74.43583333,NY
218,MOOSE MTN (NE PK),3198,295,44.3596,-73.9929,NY
219,KILBURN MTN (NW PK),3198,250,44.3127,-73.8895,NY
220,KNOB LOCK MTN,3192,387,44.20027778,-73.7075,NY
221,BURGESS MTN,3192,545,43.75194444,-74.35694444,NY
222,BURNT KNOB,3190,300,42.30194444,-74.11972222,NY
223,CHASE MTN,3186,315,44.24138889,-73.72527778,NY
224,LOON LAKE MTNS (E PK),3183,453,44.5614,-74.1346,NY
225,TONGUE MTN,3179,394,43.9106,-74.3471,NY
226,SPRUCE LAKE MTN,3179,807,43.5123,-74.6537,NY
227,SNOWY MTN (E PK),3179,207,43.69777778,-74.36638889,NY
228,MONGAUP MTN,3177,627,41.99333333,-74.7,NY
229,UNNAMED (SUNRISE NOTCH PK),3175,830,44.34138889,-73.90777778,NY
230,TEXAS RIDGE,3175,377,43.9013,-73.8466,NY
231,WILDCAT MTN (W PK),3170,260,41.9775,-74.47611111,NY
232,CRADLE ROCK RIDGE,3170,380,42.03444444,-74.66194444,NY
233,CATAMOUNT MTN,3169,1513,44.4596,-73.8723,NY
234,UNNAMED (TWIN LAKES PK),3162,495,43.6111,-74.6275,NY
235,UNNAMED (OTTER LAKE PK),3159,689,43.5481,-74.5828,NY
236,UNNAMED (BROWN POND SW PK),3159,226,43.72972222,-74.43222222,NY
237,WHITE MAN MTN,3150,340,42.28416667,-74.53416667,NY
238,PINE ISLAND MTN,3150,580,42.22,-74.33305556,NY
239,OVERLOOK MTN,3150,640,42.085,-74.09333333,NY
240,EAST JEWETT RANGE,3150,860,42.23277778,-74.19861111,NY
241,BRADLEY MTN,3146,302,43.7375,-74.55472222,NY
242,MT MORRIS,3136,1414,44.15972222,-74.47583333,NY
243,PANTHER MTN (E PK),3133,354,43.74222222,-74.37055556,NY
244,HENDERSON MTN (N PK),3127,217,44.11583333,-74.10138889,NY
245,DUG MTN (S PK),3127,207,43.57666667,-74.34472222,NY
246,PETE GAY MTN,3126,282,43.6913,-74.0439,NY
247,COUNTY LINE MTN,3120,709,43.6119,-74.2008,NY
248,STOPPEL POINT (W PK),3110,300,42.22416667,-74.10111111,NY
249,RED KILL RIDGE,3110,580,42.22888889,-74.53833333,NY
250,PLATTEKILL MTN,3110,520,42.10722222,-74.08638889,NY
251,PACKSADDLE MTN,3110,500,42.2175,-74.35916667,NY
252,COWAN MTN (SW PK),3110,620,42.34,-74.65583333,NY
253,CAVE MTN (E PK),3110,1160,42.28583333,-74.24694444,NY
254,BARKABOOM MTN (E PK),3110,480,42.06194444,-74.70277778,NY
255,ACRA POINT,3110,240,42.29638889,-74.10055556,NY
256,SODA RANGE,3106,400,44.2764,-73.7301,NY
257,MT TAMARAC,3103,307,44.3268,-74.0204,NY
258,UNNAMED (WHITE BIRCH LAKE PK),3100,847,43.4682,-74.5759,NY
259,ROUND MTN,3100,689,44.1318,-73.7518,NY
260,MT ANDREW,3100,794,44.0573,-74.0935,NY
261,SWART MTN,3094,328,43.3971,-74.3812,NY
262,ROSE MTN,3090,780,42.15055556,-74.43833333,NY
263,HIGH POINT,3090,1420,41.92472222,-74.28805556,NY
264,LOON LAKE MTNS (N PK),3082,242,44.56388889,-74.16333333,NY
265,ROUND TOP,3070,300,42.27138889,-74.68361111,NY
266,IRISH MTN,3070,240,42.33555556,-74.52638889,NY
267,CHURCHILL MTN,3070,540,42.38861111,-74.61055556,NY
268,MONGAUP MTN (E PK),3062,292,41.985,-74.64888889,NY
269,UNNAMED (DEEP LAKE PK),3061,256,43.62333333,-74.65222222,NY
270,UNNAMED (CELLAR BROOK PK),3061,207,43.71722222,-74.57055556,NY
271,BAILEY HILL,3061,1182,43.9109,-73.9025,NY
272,UNNAMED (WEST LAKE PK),3058,236,43.60666667,-74.64527778,NY
273,SCARFACE,3057,1105,44.265,-74.07444444,NY
274,WASHBURN RIDGE,3054,840,43.9338,-73.8718,NY
275,DENMAN MTN,3053,763,41.90277778,-74.53972222,NY
276,T LAKE MTN,3051,561,43.4472,-74.5773,NY
277,WOODHULL MTN,3050,400,41.94555556,-74.46416667,NY
278,MORESVILLE RANGE (S PK),3050,300,42.35555556,-74.56611111,NY
279,CAVE MTN (W PK),3050,240,42.28444444,-74.26472222,NY
280,STONY CREEK MTN,3041,958,44.2214,-74.2658,NY
281,BALD PK,3035,262,44.1598,-73.6656,NY
282,NIAGARA MTN,3034,1246,44.0015,-73.7653,NY
283,MT WARREN (SE PK),3030,440,42.30583333,-74.69166667,NY
284,MT PISGAH (S PK),3030,240,42.19888889,-74.72361111,NY
285,SQUAW MTN (E PK),3022,266,43.72138889,-74.33444444,NY
286,UNNAMED PK NORTHRUP LAKE,3021,649,43.5775,-74.6699,NY
287,THREE PONDS MTN,3021,1351,43.3007,-74.3701,NY
288,FISHING BROOK MTN (W PK),3021,226,43.93277778,-74.32416667,NY
289,NIPPLETOP MTN,3018,568,43.9919,-73.7533,NY
290,LITTLE ROCKY MTN,3015,945,41.91833333,-74.33277778,NY
291,VAN DORRIEN MTN,3011,863,44.2223,-74.1708,NY
292,UNNAMED (SILVER HOLLOW PK),3010,660,42.1225,-74.2275,NY
293,OLD CLUMP,3010,300,42.30583333,-74.59194444,NY
294,LYON MTN (NW PK),3010,240,44.70611111,-73.89666667,NY
295,HUBBELL HILL,3010,640,42.21583333,-74.64916667,NY
296,MACOMBER MTN,3005,1067,43.5108,-74.2391,NY
297,UNNAMED PK L-D POND,3002,387,43.42416667,-74.60416667,NY
298,STREET MTN (SW PK),3002,296,44.16777778,-74.07222222,NY
299,WEST CANADA MTN,3001,669,43.5243,-74.7248,NY
300,HEIGHT OF LAND MTN,3001,511,43.6521,-74.0598,NY
